BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),status,Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label,Node Uptime,Transaction Velocity,Node Efficiency,Network Latency
15450240,1658162769,0.482421869,1,1,1,1,44,2452,57,1,176,2724,3199,62,1,1551 days 02:59:18,8.73113474629287e-08,57.0,11453265.0
15165717,1650600207,0.0,1,1,1,1,103,1015,46,1,83,1519,3607,55,1,1463 days 14:16:36,-1.322303208886089e-07,46.0,-7562562.0
15450240,1647801048,0.508070082,0,1,1,1,37,1681,84,1,84,1454,4254,55,1,1431 days 04:43:57,-3.57250159780134e-07,84.0,-2799159.0
15450240,1661999151,0.555980626,1,1,1,1,40,2926,29,1,152,2139,5425,57,1,1595 days 12:39:00,7.043194432382975e-08,29.0,14198103.0
13951294,1524145611,0.024754641,0,0,0,1,30,1060,63,1,30,1150,1283,0,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15176852,1524145611,0.530196036,1,0,1,1,32,1448,30,1,31,1369,4445,54,0,0 days 00:00:00,0.0,30.0,0.0
6310615,1524145611,0.0,1,0,0,0,36,1159,82,2,88,1690,1181,0,0,0 days 00:00:00,0.0,0.0,0.0
6292691,1524145611,0.0,1,1,1,1,41,1594,59,1,111,1452,3193,56,0,0 days 00:00:00,0.0,59.0,0.0
5814884,1524145611,0.0,1,0,0,0,44,1307,83,2,81,1635,2489,25,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1651837033,0.406894573,1,1,1,1,136,2824,52,1,98,1929,4783,52,1,1477 days 21:50:22,7.831379620786117e-09,52.0,127691422.0
15450240,1658394388,0.402257363,1,1,1,1,89,1654,56,1,106,1527,3098,55,1,1553 days 19:19:37,1.5250051278297425e-07,56.0,6557355.0
15450240,1655942889,0.570961068,1,1,1,1,102,2551,75,2,64,1654,4205,55,1,1525 days 10:21:18,-4.079136887267749e-07,75.0,-2451499.0
15450240,1524145611,0.439348874,1,1,1,1,33,904,64,2,53,1443,3360,53,1,0 days 00:00:00,-7.587410113280185e-09,64.0,-131797278.0
15450240,1658527783,0.441289625,1,1,1,1,180,1532,70,1,90,1411,4527,54,1,1555 days 08:22:52,7.441463291722953e-09,70.0,134382172.0
5697004,1531014419,0.0,0,0,0,1,35,1670,36,2,86,1499,1745,27,0,79 days 12:00:08,-7.842315257246291e-09,0.0,-127513364.0
5657397,1524145611,0.0,1,0,0,0,45,1027,66,3,110,1531,2314,26,0,0 days 00:00:00,-1.4558566784804584e-07,0.0,-6868808.0
6115356,1531117061,0.0,1,0,0,1,30,1282,71,2,38,1333,2091,25,0,80 days 16:30:50,1.4344218204247324e-07,0.0,6971450.0
5973838,1524145611,0.020663847,0,0,0,1,30,1755,60,2,65,1322,921,0,0,0 days 00:00:00,-1.4344218204247324e-07,0.0,-6971450.0
5617095,1524145611,0.0,0,0,0,1,43,900,58,2,88,1500,2903,52,0,0 days 00:00:00,0.0,0.0,0.0
6719745,1524145611,0.00227423,1,0,0,0,74,1084,81,1,114,2894,4344,1,0,0 days 00:00:00,0.0,0.0,0.0
5984920,1524145611,0.0,1,0,0,0,35,1521,89,2,104,1365,3924,58,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1653258758,0.495601991,1,1,1,1,189,1742,79,1,77,3015,5533,50,1,1494 days 08:45:47,7.745144652077917e-09,79.0,129113147.0
15450240,1655279358,0.433438863,1,1,1,1,116,2867,54,1,103,1800,6363,58,1,1517 days 18:02:27,4.949025042066713e-07,54.0,2020600.0
5932066,1524145611,0.0,0,1,1,1,43,1667,62,1,92,3152,2878,52,1,0 days 00:00:00,-7.625802075189692e-09,62.0,-131133747.0
5921945,1653558180,0.0,0,0,0,1,62,2152,51,3,96,1620,2388,27,0,1497 days 19:56:09,7.7272247025712e-09,0.0,129412569.0
6706003,1524287982,0.033814956,1,0,0,1,42,1647,51,3,113,1150,1446,55,0,1 days 15:32:51,-7.735735037707608e-09,0.0,-129270198.0
15431792,1641108252,0.552628774,1,1,1,1,68,1747,64,1,93,1348,3182,56,0,1353 days 17:37:21,8.560158267054168e-09,64.0,116820270.0
5956085,1524145611,0.0,1,0,0,1,38,2415,54,1,91,1580,2400,0,0,0 days 00:00:00,-8.549738544292959e-09,0.0,-116962641.0
15450240,1661999151,0.492306076,1,1,1,1,116,1669,31,3,109,1676,5045,28,1,1595 days 12:39:00,7.254075593561109e-09,31.0,137853540.0
15450240,1652330732,0.523215555,1,1,1,1,36,2711,65,3,294,1282,4881,51,1,1483 days 14:58:41,-1.034295265854738e-07,65.0,-9668419.0
6034237,1524145611,0.0,1,0,0,1,30,995,85,2,61,1265,3272,24,0,0 days 00:00:00,-7.801217428347241e-09,0.0,-128185121.0
5569878,1532276990,0.026341082,1,0,0,1,46,2667,49,1,95,2035,2094,0,0,94 days 02:42:59,1.2298037024224306e-07,0.0,8131379.0
5468684,1526287257,0.0,1,1,0,1,41,1582,77,2,81,1354,2983,0,1,24 days 18:54:06,-1.6695234996284476e-07,0.0,-5989733.0
15450240,1570308086,0.0,1,0,0,1,105,1420,60,1,171,1463,2439,30,1,534 days 06:54:35,2.271651903693136e-08,0.0,44020829.0
5861682,1524145611,0.0,1,0,0,1,98,910,39,2,57,1506,2761,26,0,0 days 00:00:00,-2.166261665996028e-08,0.0,-46162475.0
15450240,1660045637,0.0,1,1,1,1,44,2769,68,2,112,2841,5619,58,1,1572 days 22:00:26,7.358350321434081e-09,68.0,135900026.0
15450240,1524145611,0.476776782,0,0,0,1,53,780,70,1,92,3135,5213,51,0,0 days 00:00:00,-7.358350321434081e-09,0.0,-135900026.0
5695844,1525643438,0.0,1,0,0,1,131,1812,61,2,37,1835,2822,0,0,17 days 08:03:47,6.676338455642741e-07,0.0,1497827.0
6000804,1528781236,0.0,0,0,0,1,60,1697,60,1,70,1516,2619,25,0,53 days 15:40:25,3.186948299412518e-07,0.0,3137798.0
15001912,1645316416,0.0,1,1,1,1,69,1616,47,2,50,1662,5290,23,0,1402 days 10:33:25,8.581099715982762e-09,47.0,116535180.0
6277828,1524145611,0.0,1,0,1,1,102,2796,61,1,40,1583,2098,25,0,0 days 00:00:00,-8.252813043538004e-09,61.0,-121170805.0
6432865,1610622151,0.498829782,1,1,0,1,42,1650,52,2,125,1285,2458,0,0,1000 days 21:15:40,1.15638299127139e-08,0.0,86476540.0
5796607,1526262513,0.0,1,0,1,1,36,1450,39,1,106,1771,2844,57,0,24 days 12:01:42,-1.1854010089516981e-08,39.0,-84359638.0
5468684,1524145611,0.0,0,0,0,1,55,1312,64,3,34,1281,1315,0,0,0 days 00:00:00,-4.723884242161423e-07,0.0,-2116902.0
15450240,1661999151,0.0,1,1,1,1,101,1605,33,2,94,1723,2522,55,0,1595 days 12:39:00,7.254075593561109e-09,33.0,137853540.0
5674886,1524145611,0.0,1,1,0,1,68,1565,22,2,94,1518,2818,29,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5589256,1524145611,0.0,1,0,0,1,64,929,60,2,98,1612,2305,26,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1524966310,0.0,0,0,0,1,74,953,61,1,113,1567,2939,25,0,9 days 11:58:19,1.218473520742684e-06,0.0,820699.0
12983241,1524145611,0.0,1,0,0,1,105,1613,75,3,119,2785,5180,53,0,0 days 00:00:00,-1.218473520742684e-06,0.0,-820699.0
5907893,1524145611,0.0,0,0,0,1,40,1298,58,2,79,1510,1519,0,0,0 days 00:00:00,0.0,0.0,0.0
15236238,1646988220,0.54266582,1,1,1,1,130,2344,36,1,92,2885,5843,51,1,1421 days 18:56:49,8.140497895156232e-09,36.0,122842609.0
15450240,1524945835,0.0,1,0,1,1,30,1714,73,2,67,1422,2522,25,1,9 days 06:17:04,-8.193874611676918e-09,73.0,-122042385.0
5603100,1524145611,0.0,1,0,0,0,40,979,58,2,49,1562,921,0,0,0 days 00:00:00,-1.2496500979725677e-06,0.0,-800224.0
15450240,1524145611,0.513154562,1,1,1,1,37,1175,56,1,68,1274,3375,32,1,0 days 00:00:00,0.0,56.0,0.0
15450240,1649223767,0.436078802,1,1,1,1,59,920,48,1,64,1239,3939,50,1,1447 days 15:55:56,7.995001141526264e-09,48.0,125078156.0
15450240,1661999151,0.51683005,1,1,1,1,37,2956,54,1,152,1392,5330,59,1,1595 days 12:39:00,7.8275533635623e-08,54.0,12775384.0
15266294,1653225572,0.418288793,1,1,1,1,72,3293,78,1,97,1369,3699,58,1,1493 days 23:32:41,-1.1397857134471576e-07,78.0,-8773579.0
5552579,1528809640,0.0,1,0,0,1,107,1695,52,2,71,1446,1553,0,0,53 days 23:33:49,-8.037555833283474e-09,0.0,-124415932.0
6021436,1524804014,0.0,1,0,0,0,42,1659,50,2,35,1848,971,0,0,7 days 14:53:23,-2.496488688659401e-07,0.0,-4005626.0
11510944,1524145611,0.0,0,0,0,1,31,1151,51,1,54,1326,1223,30,0,0 days 00:00:00,-1.518826615310076e-06,0.0,-658403.0
5573687,1525978811,0.0,1,0,0,1,58,890,43,2,96,1501,1494,0,0,21 days 05:13:20,5.454942177612917e-07,0.0,1833200.0
6120015,1524145611,0.0,1,0,0,1,53,1376,87,2,91,1273,2615,0,0,0 days 00:00:00,-5.454942177612917e-07,0.0,-1833200.0
15450240,1642820943,0.570669375,1,0,1,1,88,1385,44,1,104,1818,5952,26,1,1373 days 13:22:12,8.426350979157151e-09,44.0,118675332.0
15450240,1532060472,0.018510454,1,0,0,1,63,980,70,2,98,2812,3426,55,1,91 days 14:34:21,-9.028491762191946e-09,0.0,-110760471.0
15450240,1652302375,0.468177442,1,1,1,1,78,2722,44,1,52,2873,5349,53,1,1483 days 07:06:04,8.316568309801285e-09,44.0,120241903.0
6068391,1524145611,0.0,1,0,1,1,60,1369,92,1,72,1626,4544,26,0,0 days 00:00:00,-7.802943588681751e-09,92.0,-128156764.0
15450240,1654002551,0.525386704,1,1,1,1,148,2330,74,3,166,1636,5509,56,1,1502 days 23:22:20,7.700782106832334e-09,74.0,129856940.0
6435539,1524454906,0.006466319,1,1,0,1,36,1750,82,3,94,1662,3325,56,0,3 days 13:54:55,-7.719167723967502e-09,0.0,-129547645.0
5829249,1524145611,0.0,0,0,0,1,66,3792,12,1,80,1707,2178,0,0,0 days 00:00:00,-3.233159281592008e-06,0.0,-309295.0
15450240,1654667902,0.506462152,1,0,1,1,101,2773,74,1,52,2156,2156,0,1,1510 days 16:11:31,7.661526566370184e-09,74.0,130522291.0
5598490,1524145611,0.0,1,0,0,0,67,1495,81,2,107,1419,921,23,0,0 days 00:00:00,-7.661526566370184e-09,0.0,-130522291.0
5753832,1527366555,0.0,1,0,0,1,36,821,57,2,107,1501,2272,27,0,37 days 06:42:24,3.104679870249219e-07,0.0,3220944.0
14539825,1654683297,0.0,1,0,1,1,39,1333,59,1,81,1624,2941,52,1,1510 days 20:28:06,7.854426560805334e-09,59.0,127316742.0
15450240,1656896444,0.427159959,1,1,1,1,105,1486,78,3,77,1522,5658,59,0,1536 days 11:13:53,4.518452682989427e-07,78.0,2213147.0
5968729,1524145611,0.0,1,0,0,0,66,1374,86,2,69,1790,2605,28,0,0 days 00:00:00,-7.532909416847124e-09,0.0,-132750833.0
6224268,1524145611,0.0,1,0,0,1,30,1674,78,2,63,1248,1866,0,1,0 days 00:00:00,0.0,0.0,0.0
5526519,1617655057,0.0,0,0,0,1,62,1394,53,2,40,1621,3034,26,0,1082 days 06:50:46,1.0694106775052437e-08,0.0,93509446.0
15055853,1646389824,0.527276993,1,1,1,1,118,1481,74,1,30,1609,4960,50,1,1414 days 20:43:33,3.48010478038677e-08,74.0,28734767.0
14569299,1650995532,0.476461087,1,1,1,1,157,3062,51,1,82,1489,4742,60,1,1468 days 04:05:21,2.171218844095197e-07,51.0,4605708.0
15450240,1661999151,0.505534586,1,0,1,1,47,3069,2,1,76,2369,4055,56,1,1595 days 12:39:00,9.087919165503641e-08,2.0,11003619.0
15450240,1531143383,0.0,1,1,1,1,183,1362,90,1,126,1575,2057,56,1,80 days 23:49:32,-7.642001688454422e-09,90.0,-130855768.0
5548625,1528814981,0.0,1,0,0,1,30,1699,85,2,30,1336,2319,26,0,54 days 01:02:50,-4.294791019763769e-07,0.0,-2328402.0
15450240,1661999151,0.432695183,1,1,1,1,71,866,49,1,78,2850,5322,53,1,1595 days 12:39:00,7.508399834604969e-09,49.0,133184170.0
15450240,1659047543,0.476414027,1,1,1,1,108,1991,81,1,83,2740,5056,53,1,1561 days 08:45:32,-3.387983770202547e-07,81.0,-2951608.0
14608734,1524145611,0.449991331,1,0,1,1,31,956,78,1,79,921,2074,54,1,0 days 00:00:00,-7.412792279357422e-09,78.0,-134901932.0
6058721,1524145611,0.0,1,0,0,1,35,3850,62,3,75,1428,2416,0,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1525249701,0.0,0,0,0,1,40,1355,48,2,76,1397,1554,0,0,12 days 18:41:30,9.05723265313516e-07,0.0,1104090.0
6370184,1524145611,0.0,1,0,0,1,49,1376,32,2,93,1915,2150,0,0,0 days 00:00:00,-9.05723265313516e-07,0.0,-1104090.0
5773645,1529169673,0.0,1,0,0,1,48,2056,59,3,108,1341,1795,26,0,58 days 03:34:22,1.990421296552471e-07,0.0,5024062.0
15450240,1526887517,0.531326417,1,1,1,1,66,879,31,2,95,1602,3499,57,0,31 days 17:38:26,-4.381821400465174e-07,31.0,-2282156.0
6184093,1524145611,0.0,1,0,0,1,61,1675,48,2,89,1539,3427,27,0,0 days 00:00:00,-3.6470980405601065e-07,0.0,-2741906.0
15272337,1531696706,0.489345761,1,1,1,1,104,3092,81,1,104,2315,5374,53,1,87 days 09:31:35,1.3243112422767825e-07,81.0,7551095.0
15405295,1658637266,0.468596894,1,0,1,1,58,833,56,1,82,2816,3821,62,0,1556 days 14:47:35,7.877702761040285e-09,56.0,126940560.0
5708221,1524145611,0.0,0,0,0,1,83,920,46,1,66,1586,3005,30,0,0 days 00:00:00,-7.435405564754185e-09,0.0,-134491655.0
15450240,1587381358,0.501664416,0,1,0,1,30,3142,63,3,83,1447,3497,57,1,731 days 21:29:07,1.5813840231854934e-08,0.0,63235747.0
6174234,1524145611,0.01699115,0,0,0,1,51,1631,85,2,58,1540,975,0,0,0 days 00:00:00,-1.5813840231854934e-08,0.0,-63235747.0
5468684,1525452892,0.0,1,0,0,1,41,1680,49,2,56,1192,3952,24,0,15 days 03:08:01,7.649464805194904e-07,0.0,1307281.0
15138903,1524145611,0.474389424,1,1,1,1,101,1158,59,1,41,1595,4108,58,1,0 days 00:00:00,-7.649464805194904e-07,59.0,-1307281.0
15450240,1661999151,0.484015567,1,1,1,1,59,1683,39,3,110,1651,6558,0,1,1595 days 12:39:00,7.254075593561109e-09,39.0,137853540.0
6639622,1524145611,0.007948847,1,0,0,0,93,1181,74,1,116,1720,1969,32,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5536402,1539388022,0.008303904,1,1,1,1,36,948,74,1,100,1337,2576,57,1,176 days 10:00:11,6.560641882704778e-08,74.0,15242411.0
5468684,1524145611,0.006503591,0,0,0,1,45,794,44,1,205,1485,1381,28,0,0 days 00:00:00,-6.560641882704778e-08,0.0,-15242411.0
15450240,1524145611,0.039130773,1,0,0,0,63,1450,76,3,71,2464,3265,26,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1647121121,0.462530463,1,1,1,1,45,2823,76,1,79,1307,2902,59,1,1423 days 07:51:50,8.131700368634373e-09,76.0,122975510.0
5831008,1526640973,0.006276647,1,0,0,0,46,1483,75,2,152,1117,1681,25,0,28 days 21:09:22,-8.300122606091088e-09,0.0,-120480148.0
6191363,1524145611,0.0,1,0,0,1,67,1347,72,1,112,1655,2311,22,0,0 days 00:00:00,-4.007434592656296e-07,0.0,-2495362.0
5965814,1657388582,0.0,1,0,0,1,45,828,35,1,108,2588,2723,30,1,1542 days 03:56:11,7.505086328343729e-09,0.0,133242971.0
6419580,1524145611,0.030001697,1,0,0,0,60,2579,81,2,51,1626,3274,0,0,0 days 00:00:00,-7.505086328343729e-09,0.0,-133242971.0
13090209,1645002165,0.0,1,0,0,0,39,1730,30,1,91,2771,2079,0,0,1398 days 19:15:54,8.274271993556924e-09,0.0,120856554.0
15196192,1660813698,0.534897037,1,1,1,1,101,934,22,1,55,1453,2341,55,1,1581 days 19:21:27,6.324497441203202e-08,22.0,15811533.0
15450240,1643607228,0.469439402,1,1,1,1,47,1187,59,1,30,2496,3788,22,1,1382 days 15:46:57,-5.811767317758959e-08,59.0,-17206470.0
5947124,1529227031,0.005713465,0,0,0,1,45,956,85,1,51,1696,2315,26,0,58 days 19:30:20,-8.742772142628852e-09,0.0,-114380197.0
15450240,1653910166,0.473106995,1,1,1,1,168,3850,63,2,120,1766,5803,54,1,1501 days 21:42:35,8.020330897197925e-09,63.0,124683135.0
6279831,1524145611,0.023159414,0,0,0,1,63,764,24,2,67,1702,1734,0,0,0 days 00:00:00,-7.706264626731082e-09,0.0,-129764555.0
5631214,1524145611,0.0,1,0,0,1,47,1079,34,1,109,1554,3142,0,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1524145611,0.003232447,1,0,0,1,68,845,84,2,92,1416,3591,30,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1650872262,0.414151654,1,1,1,1,41,3733,83,1,94,2303,4039,56,1,1466 days 17:50:51,7.890999976003468e-09,83.0,126726651.0
15034014,1661999151,0.55903092,1,1,1,1,97,2288,78,1,53,1440,4752,24,1,1595 days 12:39:00,8.987238032122008e-08,78.0,11126889.0
15450240,1633765873,0.498401249,1,1,1,1,122,2904,89,1,190,1963,3032,54,1,1268 days 18:04:22,-3.541919574482283e-08,89.0,-28233278.0
5868806,1524145611,0.0,1,1,1,1,43,783,64,1,123,1738,5829,56,1,0 days 00:00:00,-9.122401112305317e-09,64.0,-109620262.0
15450240,1649375782,0.451322927,1,1,1,1,63,1453,418,2,89,1458,3186,56,1,1449 days 10:09:31,7.985296131233424e-09,418.0,125230171.0
15450240,1654590911,0.449737822,1,1,1,1,69,2435,49,2,103,1633,2741,27,1,1509 days 18:48:20,1.9174981098262387e-07,49.0,5215129.0
5822925,1571171475,0.0,1,0,0,1,37,642,35,2,109,1304,2827,0,0,544 days 06:44:24,-1.1987614013597505e-08,0.0,-83419436.0
15450240,1658207936,0.0,1,1,1,1,38,2765,63,3,74,2273,3282,25,1,1551 days 15:32:05,1.1489437742649024e-08,63.0,87036461.0
15450240,1661999151,0.559992444,1,1,1,1,105,2175,52,1,84,1450,3786,30,1,1595 days 12:39:00,2.637676839746625e-07,52.0,3791215.0
15450240,1647106590,0.448673371,1,1,1,1,105,1637,73,1,62,2739,6170,51,1,1423 days 03:49:39,-6.71476181967628e-08,73.0,-14892561.0
15450240,1650683081,0.49959887,1,1,1,1,106,2785,53,3,108,1353,4868,58,1,1464 days 13:17:50,2.79603667393543e-07,53.0,3576491.0
15450240,1650351124,0.46107743,1,1,1,1,42,1575,61,1,294,1591,6992,56,1,1460 days 17:05:13,-3.0124383579801e-06,61.0,-331957.0
5645543,1524145611,0.0,1,0,0,1,47,1738,36,2,37,1545,2824,29,0,0 days 00:00:00,-7.923584130591823e-09,0.0,-126205513.0
14845065,1651671640,0.0,1,1,1,1,68,2226,92,3,109,2184,4221,52,1,1475 days 23:53:49,7.841536412931041e-09,92.0,127526029.0
5543687,1524145611,0.0,0,0,0,1,121,1504,74,2,45,1336,3975,0,0,0 days 00:00:00,-7.841536412931041e-09,0.0,-127526029.0
5867137,1524145611,0.0,1,0,0,0,32,996,79,3,58,1230,2444,24,0,0 days 00:00:00,0.0,0.0,0.0
14605957,1524145611,0.007656075,1,0,0,0,46,1482,55,2,84,1581,3578,26,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1524145611,0.00257125,1,0,0,1,122,877,79,2,81,1530,3711,52,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1649118493,0.453584108,1,1,1,1,114,2845,69,3,109,2675,5388,55,1,1446 days 10:41:22,8.001735928599295e-09,69.0,124972882.0
13299519,1533713259,0.0,1,0,1,1,42,966,47,1,93,1340,1074,26,0,110 days 17:40:48,-8.665118256248238e-09,47.0,-115405234.0
15450240,1659315909,0.501362621,1,0,0,0,98,1510,64,1,67,1642,3945,55,0,1564 days 11:18:18,7.961615459546435e-09,0.0,125602650.0
15313445,1661999151,0.525191874,1,1,1,1,48,1328,60,1,86,2292,4281,55,1,1595 days 12:39:00,3.7268349258098973e-07,60.0,2683242.0
15450240,1652266128,0.545704365,1,1,1,1,110,1694,74,2,274,2624,5147,55,1,1482 days 21:01:57,-1.0274300184022994e-07,74.0,-9733023.0
5952272,1649211141,0.0,1,0,1,1,40,1330,42,1,85,1802,3554,28,0,1447 days 12:25:30,-3.273336351349449e-07,42.0,-3054987.0
5468684,1559886285,0.476428921,0,0,0,1,39,1049,52,3,94,1400,2346,28,0,413 days 15:57:54,-1.119509221487018e-08,0.0,-89324856.0
11773734,1524145611,0.0,0,0,0,1,66,1484,52,3,60,1525,4524,56,0,0 days 00:00:00,-2.7979326858805183e-08,0.0,-35740674.0
12245750,1529659066,0.0,1,0,0,1,74,1005,51,1,96,1646,3204,26,1,63 days 19:30:55,1.8137447390066667e-07,0.0,5513455.0
15450240,1655616981,0.536116184,1,1,1,1,66,782,74,2,84,1611,3815,53,1,1521 days 15:49:30,7.939159678849876e-09,74.0,125957915.0
15377195,1524145611,0.0,0,0,0,1,95,3634,57,3,101,1406,1910,60,0,0 days 00:00:00,-7.606218753177973e-09,0.0,-131471370.0
6410232,1531197213,0.0,1,0,0,0,30,1271,34,2,98,1628,2636,24,0,81 days 14:46:42,1.4181174717461365e-07,0.0,7051602.0
15450240,1652986933,0.0,1,1,0,1,64,2528,60,1,79,1436,2747,55,1,1491 days 05:15:22,8.210873627100875e-09,0.0,121789720.0
15450240,1524145611,0.526132789,1,1,1,1,121,2065,50,2,94,1667,1857,48,1,0 days 00:00:00,-7.761485092492299e-09,50.0,-128841322.0
5961673,1530241238,0.0,1,0,0,1,47,1433,58,2,109,1517,3176,53,0,70 days 13:13:47,1.640520327113191e-07,0.0,6095627.0
15450240,1570737383,0.455944679,1,1,0,1,65,1643,49,3,85,2727,1570,32,1,539 days 06:09:32,2.4693708499907833e-08,0.0,40496145.0
5986815,1524145611,0.008088701,1,0,0,0,117,2403,47,1,50,1561,4856,28,0,0 days 00:00:00,-2.1463017118129783e-08,0.0,-46591772.0
6287387,1524145611,0.0,1,0,0,1,33,1603,33,1,101,1402,2677,51,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1632526972,0.494655579,1,1,1,1,189,1474,84,1,83,1602,5198,52,1,1254 days 09:56:01,9.226678745988437e-09,84.0,108381361.0
6198077,1577375332,0.0,1,0,0,0,34,1725,73,2,79,971,2177,25,0,616 days 02:02:01,-1.813182708619363e-08,0.0,-55151640.0
15450240,1527077543,0.0,1,1,0,1,92,3566,70,2,88,1458,3130,24,1,33 days 22:25:32,-1.9881589626136453e-08,0.0,-50297789.0
15450240,1655923593,0.010968745,1,0,0,1,64,3079,32,3,105,1647,4048,57,1,1525 days 04:59:42,7.761200285146498e-09,0.0,128846050.0
15450240,1660414411,0.520958432,1,1,1,1,124,1599,56,1,34,1770,5923,60,1,1577 days 04:26:40,2.226765814156797e-07,56.0,4490818.0
5468684,1524145611,0.0,1,0,0,1,30,880,63,2,30,1276,3225,22,0,0 days 00:00:00,-7.338436971632538e-09,0.0,-136268800.0
6596411,1524145611,0.014218966,1,0,0,1,47,1563,78,3,55,1501,1793,0,0,0 days 00:00:00,0.0,0.0,0.0
5930708,1561371498,0.0,1,0,0,0,114,2581,67,3,100,2116,2590,29,0,430 days 20:31:27,2.6863026796379628e-08,0.0,37225887.0
7528945,1661999151,0.0,1,1,0,1,40,828,30,3,85,1023,3298,55,1,1595 days 12:39:00,9.937626191082885e-09,0.0,100627653.0
5669725,1524145611,0.002244586,1,0,0,1,46,972,45,3,49,1432,2732,28,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
15450240,1661999151,0.0,1,0,0,1,70,1632,7,2,111,2797,2506,51,1,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
6647922,1529374179,0.0,1,0,0,1,44,1899,54,2,56,1445,4116,29,0,60 days 12:22:48,-7.540058142293143e-09,0.0,-132624972.0
6101008,1661999151,0.439531446,1,0,1,1,99,1475,64,2,38,1302,4067,30,1,1595 days 12:39:00,7.540058142293143e-09,64.0,132624972.0
15450240,1661999151,0.507182636,1,1,1,1,119,1628,30,3,81,1894,4858,51,1,1595 days 12:39:00,0.0,30.0,0.0
14957187,1637132098,0.435394459,1,1,1,1,111,1640,84,1,76,1421,3223,58,1,1307 days 17:08:07,-4.0213852441622264e-08,84.0,-24867053.0
15450240,1642794852,0.53634642,1,1,1,1,109,3850,66,1,72,1350,5755,48,1,1373 days 06:07:21,1.765925201765784e-07,66.0,5662754.0
5925926,1524145611,0.0,1,0,0,0,46,1445,47,2,58,1305,1598,0,0,0 days 00:00:00,-8.428203936003266e-09,0.0,-118649241.0
15450240,1661999151,0.51424904,1,1,1,1,115,3850,32,1,92,1595,6533,55,1,1595 days 12:39:00,7.254075593561109e-09,32.0,137853540.0
6157746,1524434650,0.004644361,1,0,0,0,107,1536,75,1,55,1487,3423,0,0,3 days 08:17:19,-7.269317249222603e-09,0.0,-137564501.0
10545700,1524145611,0.0,1,0,0,1,76,1099,59,2,104,1509,1293,24,1,0 days 00:00:00,-3.4597407270299165e-06,0.0,-289039.0
15450240,1650652478,0.478466088,1,1,1,1,95,3675,63,1,120,2499,4110,58,1,1464 days 04:47:47,7.904709236060681e-09,63.0,126506867.0
5748644,1525615258,0.464860581,1,0,0,1,30,3850,79,2,74,1483,5056,54,0,17 days 00:14:07,-7.997618629077006e-09,0.0,-125037220.0
15450240,1654005267,0.434746816,1,1,0,1,44,2868,83,1,49,3018,6402,59,1,1503 days 00:07:36,7.788768049700815e-09,0.0,128390009.0
5991811,1525753256,0.537979797,1,0,0,0,61,1016,55,1,35,1621,2465,29,0,18 days 14:34:05,-7.79714869344232e-09,0.0,-128252011.0
15450240,1647313731,0.590265051,1,1,0,1,48,2319,40,1,41,1251,4369,28,1,1425 days 13:22:00,8.226358115168602e-09,0.0,121560475.0
15450240,1661999151,0.485649708,1,1,1,1,46,2116,59,3,86,1723,3250,59,1,1595 days 12:39:00,6.809474975860413e-08,59.0,14685420.0
15450240,1653077020,0.51304089,1,1,0,0,50,2268,79,1,112,1641,5564,53,0,1492 days 06:16:49,-1.1208084705324323e-07,0.0,-8922131.0
5468684,1524145611,0.0,0,0,0,0,97,2511,63,3,112,1567,5882,0,0,0 days 00:00:00,-7.756061984865146e-09,0.0,-128931409.0
15450240,1527877039,0.0,1,1,1,1,30,1351,22,1,85,1803,2603,55,0,43 days 04:30:28,2.679939154661433e-07,22.0,3731428.0
5497507,1524145611,0.0,1,0,0,1,37,1791,74,3,76,944,2189,0,0,0 days 00:00:00,-2.679939154661433e-07,0.0,-3731428.0
6029832,1526035855,0.0,1,0,0,0,39,1623,38,1,65,1665,2363,26,0,21 days 21:04:04,5.290322307596268e-07,0.0,1890244.0
14793192,1647666248,0.470156269,1,1,1,1,114,1616,84,1,246,2742,3981,57,1,1429 days 15:17:17,8.221629276491774e-09,84.0,121630393.0
5884636,1524145611,0.0,1,0,0,0,40,3850,43,2,78,1586,3497,4,0,0 days 00:00:00,-8.095813171688874e-09,0.0,-123520637.0
15450240,1650928437,0.496669046,1,1,1,1,108,2705,80,1,85,1785,5577,57,1,1467 days 09:27:06,7.887503627660106e-09,80.0,126782826.0
